transcription,path_to_audio,speaker_id,native_language,gender,conformer_100_rel_large_transcriptions
wada and na ka ta were in a bit of a funk,data/l2arctic/BWC/wav/arctic_a0431.wav,BWC,Chinese,M,wat ah aunt nichata were in a bit of a funk n
the boy at the wheel lost his head,data/l2arctic/BWC/wav/arctic_a0432.wav,BWC,Chinese,M,the boy at the wheel lost his hat n
to her the bridge was tambo which is the native for taboo,data/l2arctic/BWC/wav/arctic_a0433.wav,BWC,Chinese,M,to her the breech was taboo which is the native fort taboo
a half a case of tobacco was worth three pounds,data/l2arctic/BWC/wav/arctic_a0434.wav,BWC,Chinese,M,a half case of tobacco was worth three paunds
what do you mean by this outrageous conduct,data/l2arctic/BWC/wav/arctic_a0435.wav,BWC,Chinese,M,what do you mean by this outrageous conduct
but martin smiled a superior smile,data/l2arctic/BWC/wav/arctic_a0436.wav,BWC,Chinese,M,but martin smiled a superior smile
by that answer my professional medical prestige stood or fell,data/l2arctic/BWC/wav/arctic_a0437.wav,BWC,Chinese,M,by that answer my professional medical prestige stude or foul r
at sea monday march sixteenth nineteen o eight,data/l2arctic/BWC/wav/arctic_a0438.wav,BWC,Chinese,M,i c monday march sixteenth nineteen o eight
at sea wednesday march eighteenth nineteen o eight,data/l2arctic/BWC/wav/arctic_a0439.wav,BWC,Chinese,M,i c wednesday march eighteen ninety o eight
yes sir i corrected,data/l2arctic/BWC/wav/arctic_a0440.wav,BWC,Chinese,M,yes sir i corrected
violent life and athletic sports had never appealed to me,data/l2arctic/BWC/wav/arctic_a0441.wav,BWC,Chinese,M,while laty life and athletic sports had never appealed to me
he was worth nothing to the world,data/l2arctic/BWC/wav/arctic_a0443.wav,BWC,Chinese,M,he was worth nothing to the world
then you dont believe in altruism,data/l2arctic/BWC/wav/arctic_a0444.wav,BWC,Chinese,M,then you don't believe in altruism
the creative joy i murmured,data/l2arctic/BWC/wav/arctic_a0445.wav,BWC,Chinese,M,te crative joy i murmured ndd
he deluged me overwhelmed me with argument,data/l2arctic/BWC/wav/arctic_a0446.wav,BWC,Chinese,M,he deluged me overwhelmed me with argument  e
ah its growing dark and darker,data/l2arctic/BWC/wav/arctic_a0447.wav,BWC,Chinese,M,ah is growing dark and darker
i was hump cabin boy on the schooner ghost,data/l2arctic/BWC/wav/arctic_a0448.wav,BWC,Chinese,M,i was hump cambian boy on the schooner's ghost
a sinewy hand dripping with water was clutching the rail,data/l2arctic/BWC/wav/arctic_a0449.wav,BWC,Chinese,M,a suery hand dripping with water was clasping the rail
no man ate of the seal meat or the oil,data/l2arctic/BWC/wav/arctic_a0450.wav,BWC,Chinese,M,no man ate of the seal meat or the oil
i noticed blood spouting from kerfoot left hand,data/l2arctic/BWC/wav/arctic_a0451.wav,BWC,Chinese,M,i notized plass bodding from curfy left hand
three oilers and a fourth engineer was his greeting,data/l2arctic/BWC/wav/arctic_a0452.wav,BWC,Chinese,M,three oilers and a fourth engineer was his greeting
eighteen hundred he calculated,data/l2arctic/BWC/wav/arctic_a0453.wav,BWC,Chinese,M,eighteen hundred he calculated d
the sharp voice of wolf larsen aroused me,data/l2arctic/BWC/wav/arctic_a0454.wav,BWC,Chinese,M,the shah voice of fuflauser aroused me
i obeyed and a minute or two later they stood before him,data/l2arctic/BWC/wav/arctic_a0455.wav,BWC,Chinese,M,i obeyed and a minute or two later they stood before him
but it wont continue she said with easy confidence,data/l2arctic/BWC/wav/arctic_a0456.wav,BWC,Chinese,M,but yon continuele she sate with easy confidence nnnnnnn
what i saw i could not at first believe,data/l2arctic/BWC/wav/arctic_a0457.wav,BWC,Chinese,M,what i saw i could not at first believe
the stout wood was crushed like an eggshell,data/l2arctic/BWC/wav/arctic_a0458.wav,BWC,Chinese,M,the stout oond was crashed like an axe shell
i had forgotten their existence,data/l2arctic/BWC/wav/arctic_a0460.wav,BWC,Chinese,M,i had forgotten their existence
ah we were very close together in that moment,data/l2arctic/BWC/wav/arctic_a0461.wav,BWC,Chinese,M,ah we were very close together in that moment eeeerv
but she swung obediently on her heel into the wind,data/l2arctic/BWC/wav/arctic_a0462.wav,BWC,Chinese,M,but she swung obediently on her heel into the wind
they are his tongue by which he makes his knowledge articulate,data/l2arctic/BWC/wav/arctic_a0463.wav,BWC,Chinese,M,they are his tonge by which he makes his knowledge articulate
between the rush of the cascades streaks of rust showed everywhere,data/l2arctic/BWC/wav/arctic_a0464.wav,BWC,Chinese,M,between the rash of the casticade streaks of rash shout everywhere h
he will never do a tap of work the whole voyage,data/l2arctic/BWC/wav/arctic_a0465.wav,BWC,Chinese,M,he wuld never do a tap hoff work the whole voyage       r
captain west may be a samurai but he is also human,data/l2arctic/BWC/wav/arctic_a0466.wav,BWC,Chinese,M,captain wast may be a somrite but he is also human
and so early in the voyage too,data/l2arctic/BWC/wav/arctic_a0467.wav,BWC,Chinese,M,and so eagerly in the watch to
in the matter of curry she is a sheer genius,data/l2arctic/BWC/wav/arctic_a0468.wav,BWC,Chinese,M,in the matter of curey she is a sure genius
the eastern heavens were equally spectacular,data/l2arctic/BWC/wav/arctic_a0469.wav,BWC,Chinese,M,the is tin haven wase equally spectacular ''d''''' '
he spat it out like so much venom,data/l2arctic/BWC/wav/arctic_a0470.wav,BWC,Chinese,M,he spat it out like a so much venom '
i saw mister pike nod his head grimly and sarcastically,data/l2arctic/BWC/wav/arctic_a0471.wav,BWC,Chinese,M,i saw mister pack nod his hat grimly and sarcastically
he is too keenly intelligent too sharply sensitive successfully to endure,data/l2arctic/BWC/wav/arctic_a0472.wav,BWC,Chinese,M,his too keenly intelligent too shockely intensive successfully to endure
the night was calm and snowy,data/l2arctic/BWC/wav/arctic_a0473.wav,BWC,Chinese,M,the night was come and snowy
i sailed third mate in the little vampire before you were born,data/l2arctic/BWC/wav/arctic_a0474.wav,BWC,Chinese,M,i sailed third mate in ta little vampire before you were bourn n
his outstretched arm dropped to his side and he paused,data/l2arctic/BWC/wav/arctic_a0475.wav,BWC,Chinese,M,his outstretched arm dropped to his side and his pulse
wada louis and the steward are servants of asiatic breed,data/l2arctic/BWC/wav/arctic_a0477.wav,BWC,Chinese,M,joi da louise and the steward a sovereign of asiatic breed
also she has forbidden them smoking their pipes in the after room,data/l2arctic/BWC/wav/arctic_a0478.wav,BWC,Chinese,M,also he had forbidden them smoking their pipes in the afterroom
i tried to read george moore last night and was dreadfully bored,data/l2arctic/BWC/wav/arctic_a0479.wav,BWC,Chinese,M,i tried to read george moore last night and was draughtily bored
tom spink has a harpoon,data/l2arctic/BWC/wav/arctic_a0480.wav,BWC,Chinese,M,tom speene has a hard pullin
nimrod replied with a slight manifestation of sensitiveness,data/l2arctic/BWC/wav/arctic_a0481.wav,BWC,Chinese,M,niemort replied with a slilmanifestation of sensitiveness
and their chief virtue lies in that they will never wear out,data/l2arctic/BWC/wav/arctic_a0482.wav,BWC,Chinese,M,and their chief virtue lies in that they will never wear out
beyond dispute corry hutchinson had married mabel holmes,data/l2arctic/BWC/wav/arctic_a0483.wav,BWC,Chinese,M,beyond dispute courey hotchison had married mabel homeroise
no sir ee,data/l2arctic/BWC/wav/arctic_a0484.wav,BWC,Chinese,M,nosar i r
each insult added to the value of the claim,data/l2arctic/BWC/wav/arctic_a0485.wav,BWC,Chinese,M,yuchen sal added to the value of the claim
for the rest he was a mere automaton,data/l2arctic/BWC/wav/arctic_a0486.wav,BWC,Chinese,M,for the raskal he was so mere automaton
the river bared its bosom and snorting steamboats challenged the wilderness,data/l2arctic/BWC/wav/arctic_a0487.wav,BWC,Chinese,M,the river bared is boudent and snored a steamboat challenging the wilderness
their love burned with increasing brightness,data/l2arctic/BWC/wav/arctic_a0488.wav,BWC,Chinese,M,their love burnt with increasing brightness and  r
they were artists not biologists,data/l2arctic/BWC/wav/arctic_a0489.wav,BWC,Chinese,M,they were artists not biologists
both johnny and his mother shuffled their feet as they walked,data/l2arctic/BWC/wav/arctic_a0490.wav,BWC,Chinese,M,both johnni and his mother shuffled their feet as they walked
and as in denial of guilt the one legged boy replied,data/l2arctic/BWC/wav/arctic_a0491.wav,BWC,Chinese,M,and as if denowed of guilt the well liked boy replied
burnt out like the crater of a volcano,data/l2arctic/BWC/wav/arctic_a0492.wav,BWC,Chinese,M,burn out like de crater of a volcano d n
obrien took off his coat and bared his right arm,data/l2arctic/BWC/wav/arctic_a0494.wav,BWC,Chinese,M,obin took off his coat and bared his right arm
he bore no grudges and had few enemies,data/l2arctic/BWC/wav/arctic_a0495.wav,BWC,Chinese,M,he bore no graduates and had few enemies
and tom king patiently endured,data/l2arctic/BWC/wav/arctic_a0496.wav,BWC,Chinese,M,and tom kimg patiently endured tl ll    lnd
king took every advantage he knew,data/l2arctic/BWC/wav/arctic_a0497.wav,BWC,Chinese,M,king tuk ary advantageus he knew ndnn
the lines were now very taut,data/l2arctic/BWC/wav/arctic_a0498.wav,BWC,Chinese,M,the line were not very tall n     o
and right there i saw and knew it all,data/l2arctic/BWC/wav/arctic_a0499.wav,BWC,Chinese,M,and right there i saw a new ito
who the devil gave it to you to be judge and jury,data/l2arctic/BWC/wav/arctic_a0500.wav,BWC,Chinese,M,who the devil give it to you to be chare and jury   wo ll
youre joking me sir the other managed to articulate,data/l2arctic/BWC/wav/arctic_a0501.wav,BWC,Chinese,M,you are choking me sir the other managerd to articulate
anything unusual or abnormal was sufficient to send a fellow to molokai,data/l2arctic/BWC/wav/arctic_a0502.wav,BWC,Chinese,M,anything ayural or abnormal was sufficient to send a fiore to monichaye n
his beady black eyes saw bargains where other men saw bankruptcy,data/l2arctic/BWC/wav/arctic_a0503.wav,BWC,Chinese,M,hey beady black eyes saw brankneys where other men saw bankruptcy
he was an athlete and a giant,data/l2arctic/BWC/wav/arctic_a0504.wav,BWC,Chinese,M,he was an athlete and a giant ew
we fished sharks on niihau together,data/l2arctic/BWC/wav/arctic_a0505.wav,BWC,Chinese,M,we fished chark on neehaw together
the claudine was leaving next morning for honolulu,data/l2arctic/BWC/wav/arctic_a0506.wav,BWC,Chinese,M,the clothing was leaving next morning for honelooloo
in short my joyous individualism was dominated by the orthodox bourgeois ethics,data/l2arctic/BWC/wav/arctic_a0507.wav,BWC,Chinese,M,in short my joyous individualism was dominated by the orthodox puzua athelectics
soon shall it be thrust back from off prostrate humanity,data/l2arctic/BWC/wav/arctic_a0508.wav,BWC,Chinese,M,soon shall it be thrust back from off prostrated humanity s
yet in accordance with ernests test of truth it worked,data/l2arctic/BWC/wav/arctic_a0509.wav,BWC,Chinese,M,yet in accordance with athnes ostasov s truth it worked nd
there is more behind this than a mere university ideal,data/l2arctic/BWC/wav/arctic_a0511.wav,BWC,Chinese,M,there's more behind this than a mere university ideal
no its a palace wherein there are many servants,data/l2arctic/BWC/wav/arctic_a0512.wav,BWC,Chinese,M,no it's a palace wherein there are many servances
we must give ourselves and not our money alone,data/l2arctic/BWC/wav/arctic_a0513.wav,BWC,Chinese,M,we must give ourself and not our money alone l
we are consumed in our own flesh pots,data/l2arctic/BWC/wav/arctic_a0514.wav,BWC,Chinese,M,we are consumed in our own flash pots '
but here amongst ourselves let us speak out,data/l2arctic/BWC/wav/arctic_a0515.wav,BWC,Chinese,M,but here among  ourself let us speak out d
also there was awe in their faces,data/l2arctic/BWC/wav/arctic_a0516.wav,BWC,Chinese,M,also there were al in their faces
out of abstractions ernest had conjured a vision and made them see it,data/l2arctic/BWC/wav/arctic_a0517.wav,BWC,Chinese,M,out of abstractions earnest had construned a vision and made them see it
illuminating oil was becoming all profit,data/l2arctic/BWC/wav/arctic_a0518.wav,BWC,Chinese,M,illuminating oil was becoming our prophet  d
such an act was in direct violation of the laws of the land,data/l2arctic/BWC/wav/arctic_a0519.wav,BWC,Chinese,M,such an act was in direct violation of the laws of the land
he was fond of quoting a fragment from a certain poem,data/l2arctic/BWC/wav/arctic_a0520.wav,BWC,Chinese,M,who was fond of quoting a fragment from the certain poem
without them he could not run his empire,data/l2arctic/BWC/wav/arctic_a0521.wav,BWC,Chinese,M,without them he could now run his empire
for such countries nothing remained but reorganization,data/l2arctic/BWC/wav/arctic_a0522.wav,BWC,Chinese,M,for such countries nothing remined but reorganization
they could not continue their method of producing surpluses,data/l2arctic/BWC/wav/arctic_a0523.wav,BWC,Chinese,M,they could now continue their method of producing surplusses
at once would be instituted a dozen cooperative commonwealth states,data/l2arctic/BWC/wav/arctic_a0524.wav,BWC,Chinese,M,at once will be instituate a dozen corporated common woth states
the oligarchy wanted violence and it set its agents provocateurs to work,data/l2arctic/BWC/wav/arctic_a0525.wav,BWC,Chinese,M,tha oligarchy wanted violence and it seit its agents prerogatives to work
nowhere did the raw earth appear,data/l2arctic/BWC/wav/arctic_a0526.wav,BWC,Chinese,M,nowhere did the raw earth appear
men who endure it call it living death,data/l2arctic/BWC/wav/arctic_a0528.wav,BWC,Chinese,M,men who endure it call at living death anda aa  d aa d  dd add
as i say he had tapped the message very rapidly,data/l2arctic/BWC/wav/arctic_a0529.wav,BWC,Chinese,M,as ai say he had tapped the message vary rapidly
ask him i laughed then turned to pasquini,data/l2arctic/BWC/wav/arctic_a0530.wav,BWC,Chinese,M,ask him i laughed and turned to pascuni
in what bucolic school of fence he had been taught was beyond imagining,data/l2arctic/BWC/wav/arctic_a0531.wav,BWC,Chinese,M,in what bukgustlic school of fasts he had been taught was beyond imaginary
may drought destroy your crops,data/l2arctic/BWC/wav/arctic_a0532.wav,BWC,Chinese,M,may jod destroy your crofpts
dunham can your boy go along with jesse,data/l2arctic/BWC/wav/arctic_a0533.wav,BWC,Chinese,M,dun em can you boy go along with jasse '''''''''''''''''''''
but johannes could and did,data/l2arctic/BWC/wav/arctic_a0534.wav,BWC,Chinese,M,pertuannas could and did
a new preacher and a new doctrine come to jerusalem,data/l2arctic/BWC/wav/arctic_a0535.wav,BWC,Chinese,M,a new patron and a new doctrine come to jeosaly
